"","Longitude","Latitude","Month","pr_ab","x","y","species"
"46",-119.819385,36.847491,8,1,16083.6711520294,-129918.860608743,"aedes"
"47",-119.745633,36.831117,8,1,22656.1260772703,-131723.682703198,"aedes"
"48",-119.598589,36.802354,8,1,35766.5483112089,-134875.277697116,"aedes"
"49",-118.150988,34.041158,8,1,170720.71774365,-439936.526942742,"aedes"
"50",-118.150833,33.993333,8,1,170838.482033195,-445240.164674629,"aedes"
"51",-117.972261,34.050753,8,1,187197.597479336,-438535.231203873,"aedes"
"52",-117.947778,34.141267,8,1,189240.092531821,-428447.933635319,"aedes"
"53",-117.905351,34.127602,8,1,193185.230567797,-429877.985720124,"aedes"
"54",-117.1337149,32.6223827000001,8,1,269375.99217915,-594774.140619026,"aedes"
"55",-117.0939081,32.716167,8,1,272797.609998391,-584280.085738448,"aedes"
"56",-117.0816326,32.6839473,8,1,274059.381041142,-587810.94715716,"aedes"
"57",-117.026093,32.729187,8,1,279116.202481425,-582641.515971473,"aedes"
"58",-117.0240205,32.7239005,8,1,279329.028465729,-583220.563142999,"aedes"
"59",-120.110882,36.974194,8,1,-9857.45651416185,-115845.143562406,"aedes"
"60",-120.071035,36.965665,8,1,-6315.74006686316,-116796.581448715,"aedes"
"61",-120.065098,37.022862,8,1,-5783.48972237561,-110439.264639613,"aedes"
"62",-120.049767,36.973088,8,1,-4424.34655029753,-115972.689946206,"aedes"
"63",-119.862,36.8172,8,1,12293.7074845034,-133292.092561743,"aedes"
"64",-119.665205,36.758077,8,1,29848.3321663748,-139819.552046589,"aedes"
"65",-119.657669,36.797668,8,1,30504.3144928839,-135416.772284114,"aedes"
"66",-117.881473,34.106461,8,1,195439.488937276,-432173.768330254,"aedes"
"67",-117.879899,34.128283,8,1,195530.526661555,-429750.288928458,"aedes"
"68",-117.876735,34.147098,8,1,195775.529753323,-427656.982323775,"aedes"
"69",-117.872213,34.149511,8,1,196186.399597181,-427380.007242279,"aedes"
"70",-117.1709403,32.7737778,8,1,265378.316988366,-578121.526588289,"aedes"
"71",-117.127214,32.7794875,8,1,269459.641463747,-577366.114435799,"aedes"
"72",-117.0772858,32.5730474,8,1,274845.973563766,-600072.107393113,"aedes"
"73",-117.053032,32.6233551,8,1,276952.896561552,-594434.035495466,"aedes"
"74",-117.0482465,32.5674152,8,1,277595.306347903,-600610.776940298,"aedes"
"75",-117.0419932,32.6761431,8,1,277807.622769588,-588559.352147304,"aedes"
"76",-120.09701,36.969213,8,1,-8624.79342634817,-116400.156112414,"aedes"
"77",-120.086158,37.00963,8,1,-7655.87813215997,-111908.561974603,"aedes"
"78",-120.073667,36.954639,8,1,-6550.7119761297,-118021.986510037,"aedes"
"79",-120.043795,36.9209279999999,8,1,-3896.13342651103,-121770.734458396,"aedes"
"80",-119.8439,36.8595,8,1,13898.4277637439,-128587.958691276,"aedes"
"81",-119.767023,36.887137,8,1,20735.6675821871,-125502.011847234,"aedes"
"82",-119.751108,36.8541,8,1,22161.7786753211,-129170.451076461,"aedes"
"83",-119.724664,36.847964,8,1,24518.3609110568,-129845.943523784,"aedes"
"84",-119.707318,36.812037,8,1,26075.3086935094,-133834.526493299,"aedes"
"85",-119.666342,36.788654,8,1,29735.0124577683,-136421.404234661,"aedes"
"86",-119.651886,36.812423,8,1,31013.6026956919,-133774.92201098,"aedes"
"87",-118.01783,34.048859,8,1,182995.758832726,-438834.220974296,"aedes"
"88",-117.930109,33.618586,8,1,192134.629438545,-486367.665429504,"aedes"
"89",-117.1461489,32.7174143,8,1,267891.044348301,-584290.999075204,"aedes"
"90",-117.1182238,32.7575563,8,1,270376.461018083,-579768.262119136,"aedes"
"91",-117.110833,32.756918,8,1,271071.82803717,-579817.813321835,"aedes"
"92",-117.0940327,32.6989327,8,1,272844.410800609,-586188.063189201,"aedes"
"93",-117.0620632,32.5634516,8,1,276309.939135201,-601089.76516997,"aedes"
"94",-117.0320301,32.7267186,8,1,278567.713422032,-582932.201987628,"aedes"
"95",-117.0315426,32.7173999999999,8,1,278645.762018722,-583962.220966632,"aedes"
"96",-120.074646,36.968241,8,1,-6636.57019590354,-116510.000992027,"aedes"
"97",-119.801111,36.796667,8,1,17722.7936879407,-135564.592036919,"aedes"
"98",-119.693056,36.821111,8,1,27342.6522717868,-132821.953022803,"aedes"
"99",-119.674276,36.848964,8,1,29004.9393585005,-129720.560105691,"aedes"
"100",-119.661335,36.812606,8,1,30171.7211789476,-133757.633186114,"aedes"
"101",-118.263889,34.078611,8,1,160221.612237167,-435979.613918221,"aedes"
"102",-118.071889,33.803107,8,1,178559.975084223,-466188.608293723,"aedes"
"103",-117.994637,34.150717,8,1,184897.613905533,-427492.235369723,"aedes"
"104",-117.951058,34.072971,8,1,189101.442020606,-436029.100298273,"aedes"
"105",-117.1902961,32.8329048,8,1,263369.131515218,-571629.804692402,"aedes"
"106",-117.1261748,32.7367879,8,1,269700.415305431,-582089.8627494,"aedes"
"107",-117.123163,32.7115089,8,1,270067.918152368,-584879.448502113,"aedes"
"108",-117.1208401,32.7131459,8,1,270280.412869347,-584691.630320508,"aedes"
"109",-117.0585798,32.6033598,8,1,276500.369246178,-596663.125304088,"aedes"
"110",-117.0242621,32.7789510000001,8,1,279115.023607785,-577127.632854659,"aedes"
"111",-117.0136102,32.6757206,8,1,280473.87408348,-588522.54030254,"aedes"
"112",-116.9698257,32.7821632,8,1,284207.906867487,-576610.321617106,"aedes"
"113",-119.833,36.8244,8,1,14875.7715706904,-132487.638231086,"aedes"
"114",-119.778677,36.845634,8,1,19709.1812997938,-130117.547618652,"aedes"
"115",-119.776,36.7956,8,1,19960.694318109,-135678.167064595,"aedes"
"116",-119.742745,36.855171,8,1,22906.1075043607,-129049.420274065,"aedes"
"117",-119.731306,36.826764,8,1,23933.5740093265,-132203.986740996,"aedes"
"118",-119.722101,36.855221,8,1,24744.2294346979,-129038.670187613,"aedes"
"119",-119.6925,36.851667,8,1,27381.1737861035,-129425.548876513,"aedes"
"120",-119.678064,36.812367,8,1,28681.4319948491,-133789.39346806,"aedes"
"121",-119.669167,36.836111,8,1,29464.8617281027,-131147.572748841,"aedes"
"122",-118.061333,34.10133,8,1,178861.051752358,-433097.782856,"aedes"
"123",-118.037287,34.091291,8,1,181102.274520935,-434165.584538401,"aedes"
"124",-118.022109,34.113238,8,1,182451.774116141,-431702.353489822,"aedes"
"125",-118.009519,34.081997,8,1,183685.744674646,-435142.975176166,"aedes"
"126",-118.002546,33.864839,8,1,184836.57451118,-459211.018882068,"aedes"
"127",-118.001667,33.706389,8,1,185288.207071001,-476776.776733665,"aedes"
"128",-117.975588,34.039963,8,1,186916.062339337,-439738.427202174,"aedes"
"129",-117.925069,34.10914,8,1,191411.809978734,-431965.576852578,"aedes"
"130",-117.900852,34.116838,8,1,193626.537158226,-431062.636486157,"aedes"
"131",-117.88526,34.148528,8,1,194986.078122797,-427515.943329,"aedes"
"132",-117.323681,34.0768159999999,8,1,246977.754608206,-434159.847836838,"aedes"
"133",-117.227428,34.069322,8,1,255882.04868732,-434735.565076537,"aedes"
"134",-117.1714159,32.7353718,8,1,265460.604996092,-582374.312832945,"aedes"
"135",-117.1304228,32.7086842,8,1,269396.066465275,-585212.767596031,"aedes"
"136",-117.1240583,32.7312535,8,1,269917.573011855,-582696.456558244,"aedes"
"137",-117.1095656,32.6859453,8,1,271430.303587517,-587670.165617931,"aedes"
"138",-117.0581572,32.6196063,8,1,276484.268695278,-594863.883326637,"aedes"
"139",-117.0550241,32.605611,8,1,276826.764362464,-596403.609499506,"aedes"
"140",-117.0340666,32.7336685,8,1,278352.558432047,-582168.908115166,"aedes"
"141",-117.0018778,32.7525445,8,1,281306.379776975,-579984.504551695,"aedes"
"142",-119.956667,36.843889,8,1,3858.93374855714,-130333.772462948,"aedes"
"143",-119.808009,36.822682,8,1,17102.2732532467,-132674.352861485,"aedes"
"144",-119.798861,36.7576790000001,8,1,17932.4677785897,-139897.553785153,"aedes"
"145",-119.7903,36.764963,8,1,18693.9354975433,-139086.300403621,"aedes"
"146",-119.775731,36.816069,8,1,19979.2904865486,-133403.031453947,"aedes"
"147",-119.75273,36.862923,8,1,22014.7981447221,-128190.161283414,"aedes"
"148",-119.750994,36.859648,8,1,22170.3115606485,-128553.769268651,"aedes"
"149",-119.746221,36.856486,8,1,22596.2141202914,-128904.094272336,"aedes"
"150",-119.704248,36.825555,8,1,26344.1329290984,-132331.183848978,"aedes"
"151",-119.673868,36.82156,8,1,29051.7407293723,-132766.336650533,"aedes"
"152",-119.668311,36.805324,8,1,29553.0621526232,-134569.205199992,"aedes"
"153",-119.665154,36.807129,8,1,29833.636764256,-134367.595394009,"aedes"
"154",-119.556184,36.529875,8,1,39686.6603547146,-165142.061101651,"aedes"
"155",-119.542684,36.530256,8,1,40893.6383924365,-165093.985475492,"aedes"
"156",-117.329607,34.065014,8,1,246467.906893155,-435483.95558606,"aedes"
"157",-117.2207331,32.8034753,8,1,260612.461837349,-574972.029786986,"aedes"
"158",-117.1282458,32.824873,8,1,269210.64718127,-572344.702782742,"aedes"
"159",-117.1253228,32.7586511,8,1,269706.939579679,-579667.293288133,"aedes"
"160",-117.0916623,32.684207,8,1,273116.919661962,-587811.147866898,"aedes"
"161",-117.0745791,32.761636,8,1,274456.110079993,-579191.239739182,"aedes"
"162",-117.0713878,32.75492,8,1,274778.388744473,-579925.421446357,"aedes"
"163",-117.066434,32.7497161,8,1,275260.864652369,-580487.089185214,"aedes"
"164",-117.0580597,32.7535004,8,1,276033.384004087,-580043.842778481,"aedes"
"165",-117.0540766,32.73113,8,1,276483.959057373,-582508.44954036,"aedes"
"166",-117.0175595,32.8088985,8,1,279639.174227843,-573792.736916612,"aedes"
"167",-116.9808229,32.7399464,8,1,283325.671482406,-581316.284325356,"aedes"
"168",-116.9772324,32.7998109,8,1,283451.138667613,-574678.962196629,"aedes"
"169",-116.9721061,32.7837927,8,1,283988.331650691,-576436.778111966,"aedes"
"170",-116.9259604,32.7915893,8,1,288286.876683129,-575434.453306101,"aedes"
"171",-120.458889,36.84286,8,1,-40866.1014433365,-130349.980958546,"aedes"
"172",-119.895,36.8388,8,1,9351.24739569016,-130895.067114357,"aedes"
"173",-119.870588,36.8223729999999,8,1,11527.8613648757,-132718.207050092,"aedes"
"174",-119.8303,36.8507,8,1,15111.0577712276,-129563.986165202,"aedes"
"175",-119.826,36.8244,8,1,15499.3085469193,-132486.510210695,"aedes"
"176",-119.820556,36.7525,8,1,15999.3374307253,-140477.091836,"aedes"
"177",-119.804109,36.77218,8,1,17461.2580313259,-138286.808464569,"aedes"
"178",-119.796458,36.813324,8,1,18133.4504999966,-133712.319762748,"aedes"
"179",-119.792562,36.835384,8,1,18475.1872982433,-131259.631104395,"aedes"
"180",-119.7635,36.772861,8,1,21080.8712945688,-138202.810629694,"aedes"
"181",-119.755736,36.821464,8,1,21759.0290795642,-132798.967472354,"aedes"
"182",-119.752222,36.846111,8,1,22064.9044107848,-130058.679934659,"aedes"
"183",-119.734636,36.830783,8,1,23635.7113399924,-131758.118927418,"aedes"
"184",-119.71685,36.831924,8,1,25219.5037232333,-131626.712259525,"aedes"
"185",-119.715878,36.799067,8,1,25317.0115471542,-135278.426929069,"aedes"
"186",-118.159735,34.07717,8,1,169835.674218773,-435958.224954472,"aedes"
"187",-118.048303,34.1088589999999,8,1,180045.835153978,-432238.083836621,"aedes"
"188",-118.025748,34.147195,8,1,182037.691201958,-427943.05835911,"aedes"
"189",-117.908655,34.024696,8,1,193132.405325447,-441297.382978575,"aedes"
"190",-117.893062,34.101235,8,1,194383.441356263,-432777.187802051,"aedes"
"191",-117.4978,34.0547,8,1,230978.221440334,-437051.157223131,"aedes"
"192",-117.1763401,32.7901519,8,1,264817.935562233,-576323.978268347,"aedes"
"193",-117.1395803,32.7145164,8,1,268517.134842219,-584593.185264385,"aedes"
"194",-117.1374133,32.6279123,8,1,269010.033139392,-594172.651020142,"aedes"
"195",-117.1316307,32.7263319,8,1,269223.580030649,-583262.770648252,"aedes"
"196",-117.1040705,32.7326243,8,1,271788.286354168,-582487.613001927,"aedes"
"197",-117.1022211,32.7498656,8,1,271903.446927175,-580573.817768281,"aedes"
"198",-117.0916757,32.7967544,8,1,272733.349744868,-575353.027238731,"aedes"
"199",-117.076008,32.7274222,8,1,274438.943579602,-582982.591204899,"aedes"
"200",-117.0694854,32.6909634000001,8,1,275175.73216797,-586999.192864693,"aedes"
"201",-117.0602492,32.727069,8,1,275918.769949847,-582975.943333446,"aedes"
"202",-117.0559469,32.552783,8,1,276921.662200027,-602252.525846773,"aedes"
"203",-117.0336511,32.7082312,8,1,278479.669080281,-584983.27406639,"aedes"
"204",-117.0278636,32.7313581,8,1,278942.540222135,-582406.411550595,"aedes"
"205",-120.091095,36.956338,8,1,-8100.29251790432,-117831.785849782,"aedes"
"206",-120.084975,36.959682,8,1,-7555.75644834143,-117460.593952481,"aedes"
"207",-120.083314,36.955049,8,1,-7408.51903735611,-117975.701138934,"aedes"
"208",-120.052955,36.978535,8,1,-4707.42516283804,-115367.076824477,"aedes"
"209",-120.041878,36.958942,8,1,-3723.70075895908,-117545.419896721,"aedes"
"210",-119.808322,36.808503,8,1,17077.572148969,-134250.379523565,"aedes"
"211",-119.783672,36.728582,8,1,19294.0161762631,-143128.53163489,"aedes"
"212",-119.776,36.7524,8,1,19972.0235424758,-140479.689954553,"aedes"
"213",-119.746217,36.813276,8,1,22609.412895538,-133706.810976086,"aedes"
"214",-119.71799,36.81444,8,1,25123.7425810593,-133570.323208736,"aedes"
"215",-119.708216,36.809479,8,1,25996.1798355554,-134119.088143446,"aedes"
"216",-119.677778,36.635583,8,1,28773.662448908,-153437.766135905,"aedes"
"217",-119.651432,36.79577,8,1,31060.8501624408,-135625.702147658,"aedes"
"218",-118.094904,34.06133,8,1,175853.371737545,-437596.893042307,"aedes"
"219",-117.871258,33.740928,8,1,197291.940283459,-472684.637933407,"aedes"
"220",-117.663073,34.153275,8,1,215455.481401842,-426508.522450354,"aedes"
"221",-117.324505,34.060585,8,1,246952.542281611,-435961.792777556,"aedes"
"222",-117.2452956,32.8068752,8,1,258298.936529835,-574662.857990059,"aedes"
"223",-117.1099001,32.7328157,8,1,271240.690176836,-582483.122981244,"aedes"
"224",-117.0976695,33.0006991,8,1,271479.947104441,-552789.98002828,"aedes"
"225",-117.0851258,33.1116474,8,1,272275.052543401,-540467.455887293,"aedes"
"226",-117.0509594,32.7466936,8,1,276722.816301,-580776.606259547,"aedes"
"227",-117.0301403,32.7126983,8,1,278793.65991588,-584478.51167138,"aedes"
"228",-117.0054229,32.7012884,8,1,281153.130773968,-585668.412882106,"aedes"
"229",-116.957964,32.826768,8,1,285161.573022203,-571637.037457825,"aedes"
"230",-116.9434108,32.8095032,8,1,286586.967349595,-573504.3600439,"aedes"
"231",-116.901014,33.756311,8,1,287131.369367981,-468500.788444243,"aedes"
"232",-120.086256,36.956899,8,1,-7669.9431569516,-117769.832038388,"aedes"
"233",-120.084936,36.962654,8,1,-7551.99106289405,-117130.247508042,"aedes"
"234",-120.081905,36.9612920000001,8,1,-7282.62320003606,-117281.876909878,"aedes"
"235",-120.078636,36.959828,8,1,-6992.09274857989,-117444.853024608,"aedes"
"236",-120.025,36.800278,8,1,-2227.68464492019,-135181.726215945,"aedes"
"237",-119.781875,36.865925,8,1,19419.2124577981,-127862.879121128,"aedes"
"238",-119.733492,36.819506,8,1,23741.1256074078,-133011.247874897,"aedes"
"239",-119.727318,36.887305,8,1,24269.461956364,-125473.900147028,"aedes"
"240",-119.718519,36.725015,8,1,25106.10138463,-143509.676366884,"aedes"
"241",-119.718,36.738,8,1,25148.1016099365,-142066.330890963,"aedes"
"242",-119.671229,36.776275,8,1,29304.2623482329,-137798.80516655,"aedes"
"243",-119.57084,36.514047,8,1,38384.0702245527,-166907.137929191,"aedes"
"244",-119.567621,36.693448,8,1,38581.0319166527,-146967.436230613,"aedes"
"245",-119.543889,36.512278,8,1,40795.5009149866,-167092.490194553,"aedes"
"246",-118.428,34.2574,8,1,144748.913573751,-416411.564054694,"aedes"
"247",-118.019887,34.065337,8,1,182767.702779142,-437010.701733351,"aedes"
"248",-117.971544,33.92763,8,1,187555.960777716,-452187.589402212,"aedes"
"249",-117.879381,33.733083,8,1,196558.681291744,-473571.21727571,"aedes"
"250",-117.684863,33.624705,8,1,214878.358098539,-485163.03090789,"aedes"
"251",-117.672177,33.6128539999999,8,1,216087.825895121,-486447.769730079,"aedes"
"252",-117.330325,34.068712,8,1,246390.104868349,-435075.76370679,"aedes"
"253",-117.307963,34.073359,8,1,248438.75110136,-434502.117615819,"aedes"
"254",-117.1976335,32.8396541,8,1,262659.460872317,-570902.936894992,"aedes"
"255",-117.166112,32.7395243,8,1,265944.480204379,-581899.787246203,"aedes"
"256",-117.1343431,32.7417709,8,1,268917.396797601,-581561.480644671,"aedes"
"257",-117.1322515,32.7161561,8,1,269199.413392076,-584390.901855338,"aedes"
"258",-117.1133561,32.7090817,8,1,270996.458373093,-585120.125924145,"aedes"
"259",-117.1066248,32.7455608,8,1,271504.916031221,-581062.955122414,"aedes"
"260",-117.0866491,32.7498926,8,1,273364.046290192,-580526.045869764,"aedes"
"261",-117.0861751,32.7055176,8,1,273559.529220532,-585436.560029703,"aedes"
"262",-117.0743713,32.6723388,8,1,274780.72756439,-589074.780365141,"aedes"
"263",-117.0423102,32.7369158,8,1,277567.929373733,-581833.636011994,"aedes"
"264",-117.0366454,32.7084002,8,1,278198.07155384,-584973.359669569,"aedes"
"265",-120.081981,36.958497,8,1,-7289.65100979363,-117592.546313026,"aedes"
"266",-119.8623,36.733,8,1,12280.5430873216,-142650.696867099,"aedes"
"267",-119.791898,36.308977,8,1,18662.6399499543,-189763.965941933,"aedes"
"268",-119.749165,36.732735,8,1,22370.4392246264,-142659.321672406,"aedes"
"269",-119.546981,36.700601,8,1,40418.9177850193,-146163.832602575,"aedes"
"270",-118.158586,34.082985,8,1,169929.174545578,-435311.225081944,"aedes"
"271",-118.1292,34.108397,8,1,172585.007935928,-432439.686914334,"aedes"
"272",-118.124914,34.0984539999999,8,1,173002.161081773,-433534.680905744,"aedes"
"273",-118.048775,34.092519,8,1,180039.605425385,-434051.255501309,"aedes"
"274",-117.953377,34.042253,8,1,188961.017433147,-439440.437421064,"aedes"
"275",-117.79118,34.095431,8,1,203796.244023605,-433206.963626788,"aedes"
"276",-117.691794,33.95788,8,1,213335.778966566,-448241.835129914,"aedes"
"277",-117.666926,34.155852,8,1,215093.284613921,-426231.467375657,"aedes"
"278",-117.3651193,33.180977,8,1,245914.805966763,-533553.685011725,"aedes"
"279",-117.334607,34.065285,8,1,246005.701549047,-435466.891324266,"aedes"
"280",-117.330883,34.07819,8,1,246309.020856001,-434026.224024179,"aedes"
"281",-117.312748,34.082177,8,1,247969.55419162,-433536.841772689,"aedes"
"282",-117.306573,34.075643,8,1,248559.79711296,-434245.209296137,"aedes"
"283",-117.1494691,32.74471,8,1,267488.591222786,-581278.931371524,"aedes"
"284",-117.1136928,32.7301115,8,1,270893.96466068,-582793.300412282,"aedes"
"285",-117.1078227,32.6917946,8,1,271574.164629899,-587017.744995552,"aedes"
"286",-117.0459226,32.6697386,8,1,277460.799000619,-589279.709842522,"aedes"
"287",-117.0071003,32.7068202,8,1,280976.359974158,-585061.106539182,"aedes"
"288",-116.9068245,32.8425368,8,1,289896.753340917,-569736.301653042,"aedes"
"289",-120.457591,37.331546,8,1,-40488.192748574,-76030.8956455123,"aedes"
"290",-120.453118,36.857173,8,1,-40344.5656979471,-128761.589313515,"aedes"
"291",-119.796212,36.850789,8,1,18146.430046333,-129548.088549503,"aedes"
"292",-119.7898,36.320682,8,1,18847.9067659313,-188462.822895437,"aedes"
"293",-119.698403,36.714771,8,1,26903.9170863669,-144642.71272124,"aedes"
"294",-119.679894,36.733625,8,1,28547.9281331936,-142541.789848795,"aedes"
"295",-119.667192,36.730474,8,1,29681.9498841137,-142888.102355764,"aedes"
"296",-119.646029,36.3352270000001,8,1,31733.3402271534,-186808.087711041,"aedes"
"297",-119.641586,36.353272,8,1,32124.0731624684,-184801.307291073,"aedes"
"298",-119.621853,36.565214,8,1,33798.8028512196,-161240.045782523,"aedes"
"299",-119.621694,36.586861,8,1,33803.4147147823,-158834.191261306,"aedes"
"300",-119.61357,36.578915,8,1,34532.9285833558,-159714.367333609,"aedes"
"301",-119.612722,36.564361,8,1,34615.3162641111,-161331.553311229,"aedes"
"302",-119.612033,36.575163,8,1,34671.986857428,-160130.795407047,"aedes"
"303",-119.564111,36.513139,8,1,38986.3731164559,-167005.304888126,"aedes"
"304",-119.562667,36.516556,8,1,39113.7733698683,-166624.962902576,"aedes"
"305",-119.522346,36.609475,8,1,42667.9020364892,-156280.851795427,"aedes"
"306",-119.49369,36.52499,8,1,45277.8213680209,-165656.970267999,"aedes"
"307",-118.061795,34.097712,8,1,178826.638698823,-433499.928135809,"aedes"
"308",-117.960012,33.768414,8,1,189001.949927422,-469818.212345917,"aedes"
"309",-117.95769,33.93369,8,1,188822.257232225,-451488.107838081,"aedes"
"310",-117.95436,33.813009,8,1,189418.828732446,-464862.672702658,"aedes"
"311",-117.9509805,33.942114,8,1,189422.297060885,-450540.595995417,"aedes"
"312",-117.946,33.72232,8,1,190410.656525956,-474900.36245192,"aedes"
"313",-117.944221,34.118763,8,1,189622.179171699,-430936.777665974,"aedes"
"314",-117.943803,33.760557,8,1,190522.347105696,-470656.851780045,"aedes"
"315",-117.9,33.8418,8,1,194380.830883158,-461560.468042149,"aedes"
"316",-117.8824005,33.742044,8,1,196256.66275901,-472584.040432143,"aedes"
"317",-117.8795025,33.752619,8,1,196498.977461441,-471405.66280794,"aedes"
"318",-117.716351,34.042202,8,1,210841.246467861,-438946.35308109,"aedes"
"319",-117.702212,34.054238,8,1,212114.032844156,-437580.083223327,"aedes"
"320",-117.681788,34.0668039999999,8,1,213964.957237245,-436140.667993246,"aedes"
"321",-117.2148602,32.8168123000001,8,1,261119.617944157,-573479.35469023,"aedes"
"322",-117.1225133,32.7568437,8,1,269976.525707098,-579859.36921677,"aedes"
"323",-117.0418193,32.7605156,8,1,277532.443229424,-579219.887911684,"aedes"
"324",-117.0354355,32.7640516,8,1,278118.924967934,-578809.764758833,"aedes"
"325",-116.9616455,32.8553424,8,1,284715.169856295,-568484.81328646,"aedes"
"326",-116.959933,32.860502,8,1,284857.26527927,-567908.468723753,"aedes"
"327",-116.9518408,32.8621553,8,1,285609.365576481,-567701.09001945,"aedes"
"328",-116.9353,33.7418,8,1,284007.791087692,-470212.345387118,"aedes"
"329",-116.9255448,32.8251128,8,1,288205.449791857,-571722.231724426,"aedes"
"330",-116.89052,33.741797,8,1,288156.094442943,-470077.555687891,"aedes"
"331",-116.8819002,32.8544261,8,1,292188.553238327,-568343.610538791,"aedes"
"332",-115.693185,32.794136,8,1,403816.839022902,-570652.818555832,"aedes"
"333",-120.074876,37.030308,8,1,-6651.55063456827,-109610.969461065,"aedes"
"334",-120.045421,36.950031,8,1,-4039.21984274607,-118535.767634222,"aedes"
"335",-120.041035,36.94881,8,1,-3649.23606295918,-118671.665463452,"aedes"
"336",-120.038354,36.950133,8,1,-3410.75282972227,-118524.709348274,"aedes"
"337",-119.849176,36.770977,8,1,13444.2877053564,-138427.922344606,"aedes"
"338",-119.793499,36.762727,8,1,18409.2965881183,-139335.453477852,"aedes"
"339",-119.786772,36.828904,8,1,18992.4838377453,-131978.724637045,"aedes"
"340",-119.773389,36.559509,8,1,20256.0356162493,-161917.267207392,"aedes"
"341",-119.771768,36.289253,8,1,20473.1846356529,-191951.632201806,"aedes"
"342",-119.685139,36.434194,8,1,28190.6320556756,-175822.36899821,"aedes"
"343",-119.684974,36.437974,8,1,28204.0095608571,-175402.242860403,"aedes"
"344",-119.678465,36.4385849999999,8,1,28786.5242348799,-175332.382841124,"aedes"
"345",-119.672768,36.741425,8,1,29180.4492070085,-141672.692738386,"aedes"
"346",-119.663407,36.350129,8,1,30169.5342968231,-185157.756621572,"aedes"
"347",-119.614944,36.5868609999999,8,1,34406.5562937592,-158831.764234279,"aedes"
